epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,1027.65,1.72866,1.98641,1.81735,0.49699,0.50746,0.3981,0.10809,1.8323,2.30654,1.85302,0.0003368,0.0003368,0.0003368
86,1039.74,1.70209,1.96905,1.82868,0.42113,0.41791,0.36324,0.09872,1.87137,2.28994,1.88263,0.000317,0.000317,0.000317
87,1051.88,1.7532,1.97815,1.86159,0.30624,0.40299,0.27727,0.07075,1.80749,2.23319,1.80758,0.0002972,0.0002972,0.0002972
88,1063.98,1.71189,1.99219,1.82008,0.39217,0.43284,0.28971,0.07231,1.84248,2.34133,1.87244,0.0002774,0.0002774,0.0002774
89,1076.07,1.68235,1.9536,1.80642,0.48459,0.32836,0.32562,0.08467,1.90646,2.33417,1.9041,0.0002576,0.0002576,0.0002576
90,1088.2,1.71379,1.92966,1.84717,0.50363,0.35821,0.37581,0.10258,1.84834,2.50788,1.88921,0.0002378,0.0002378,0.0002378
91,1100.77,1.67601,2.0754,1.83608,0.33345,0.38806,0.29615,0.07836,1.84112,2.21228,1.84024,0.000218,0.000218,0.000218
92,1112.76,1.74332,1.95885,1.83662,0.40102,0.43973,0.337,0.09202,1.81466,2.43647,1.80042,0.0001982,0.0001982,0.0001982
93,1124.78,1.75197,1.86706,1.84193,0.46407,0.40299,0.37881,0.1024,1.85112,2.24849,1.8269,0.0001784,0.0001784,0.0001784
94,1136.91,1.63637,1.90173,1.81471,0.45029,0.41791,0.36773,0.09831,1.84819,2.12193,1.84239,0.0001586,0.0001586,0.0001586
95,1148.99,1.70166,1.78743,1.87955,0.38025,0.41214,0.3615,0.0953,1.89054,2.21706,1.86954,0.0001388,0.0001388,0.0001388
96,1161.03,1.69436,1.72009,1.86032,0.3296,0.50746,0.32818,0.08541,1.89763,2.20393,1.85651,0.000119,0.000119,0.000119
97,1173.05,1.67387,1.77828,1.80204,0.40289,0.46269,0.3276,0.08345,1.87651,2.08787,1.85329,9.92e-05,9.92e-05,9.92e-05
98,1185.05,1.64899,1.73585,1.80207,0.45064,0.46269,0.35956,0.10046,1.86797,2.14991,1.85469,7.94e-05,7.94e-05,7.94e-05
99,1197.09,1.64145,1.71736,1.83586,0.37646,0.46269,0.31427,0.08696,1.8701,2.17061,1.8659,5.96e-05,5.96e-05,5.96e-05
100,1209.06,1.56519,1.79737,1.72443,0.37457,0.40299,0.33111,0.08846,1.8715,2.09161,1.86069,3.98e-05,3.98e-05,3.98e-05
